split,rel_path,label_id_original,breed,width,height,aspect_ratio
train,n02098105-soft-coated_wheaten_terrier/n02098105_1066.jpg,52,soft-coated wheaten terrier,375,500,0.75
train,n02098105-soft-coated_wheaten_terrier/n02098105_1627.jpg,52,soft-coated wheaten terrier,375,500,0.75
train,n02098105-soft-coated_wheaten_terrier/n02098105_3069.jpg,52,soft-coated wheaten terrier,500,375,1.3333333333333333
train,n02098105-soft-coated_wheaten_terrier/n02098105_2744.jpg,52,soft-coated wheaten terrier,500,330,1.5151515151515151
train,n02098105-soft-coated_wheaten_terrier/n02098105_2456.jpg,52,soft-coated wheaten terrier,500,333,1.5015015015015014
train,n02098105-soft-coated_wheaten_terrier/n02098105_1777.jpg,52,soft-coated wheaten terrier,500,330,1.5151515151515151
train,n02098105-soft-coated_wheaten_terrier/n02098105_555.jpg,52,soft-coated wheaten terrier,332,500,0.664
train,n02098105-soft-coated_wheaten_terrier/n02098105_915.jpg,52,soft-coated wheaten terrier,350,250,1.4
train,n02098105-soft-coated_wheaten_terrier/n02098105_3387.jpg,52,soft-coated wheaten terrier,500,375,1.3333333333333333
train,n02098105-soft-coated_wheaten_terrier/n02098105_244.jpg,52,soft-coated wheaten terrier,360,270,1.3333333333333333
train,n02098105-soft-coated_wheaten_terrier/n02098105_196.jpg,52,soft-coated wheaten terrier,375,500,0.75
train,n02098105-soft-coated_wheaten_terrier/n02098105_1588.jpg,52,soft-coated wheaten terrier,375,500,0.75
train,n02098105-soft-coated_wheaten_terrier/n02098105_2872.jpg,52,soft-coated wheaten terrier,500,374,1.3368983957219251
train,n02098105-soft-coated_wheaten_terrier/n02098105_3579.jpg,52,soft-coated wheaten terrier,375,500,0.75
train,n02098105-soft-coated_wheaten_terrier/n02098105_3855.jpg,52,soft-coated wheaten terrier,475,475,1.0
train,n02098105-soft-coated_wheaten_terrier/n02098105_1565.jpg,52,soft-coated wheaten terrier,500,375,1.3333333333333333
train,n02098105-soft-coated_wheaten_terrier/n02098105_321.jpg,52,soft-coated wheaten terrier,500,375,1.3333333333333333
train,n02098105-soft-coated_wheaten_terrier/n02098105_1386.jpg,52,soft-coated wheaten terrier,500,375,1.3333333333333333
train,n02098105-soft-coated_wheaten_terrier/n02098105_1228.jpg,52,soft-coated wheaten terrier,500,375,1.3333333333333333
train,n02098105-soft-coated_wheaten_terrier/n02098105_4105.jpg,52,soft-coated wheaten terrier,500,332,1.5060240963855422
train,n02098105-soft-coated_wheaten_terrier/n02098105_2873.jpg,52,soft-coated wheaten terrier,500,332,1.5060240963855422
train,n02098105-soft-coated_wheaten_terrier/n02098105_95.jpg,52,soft-coated wheaten terrier,500,330,1.5151515151515151
train,n02098105-soft-coated_wheaten_terrier/n02098105_403.jpg,52,soft-coated wheaten terrier,500,336,1.4880952380952381
train,n02098105-soft-coated_wheaten_terrier/n02098105_4174.jpg,52,soft-coated wheaten terrier,500,375,1.3333333333333333
train,n02098105-soft-coated_wheaten_terrier/n02098105_205.jpg,52,soft-coated wheaten terrier,500,375,1.3333333333333333
train,n02098105-soft-coated_wheaten_terrier/n02098105_1204.jpg,52,soft-coated wheaten terrier,500,332,1.5060240963855422
train,n02098105-soft-coated_wheaten_terrier/n02098105_2066.jpg,52,soft-coated wheaten terrier,330,500,0.66
train,n02098105-soft-coated_wheaten_terrier/n02098105_1434.jpg,52,soft-coated wheaten terrier,500,375,1.3333333333333333
train,n02098105-soft-coated_wheaten_terrier/n02098105_3359.jpg,52,soft-coated wheaten terrier,350,218,1.6055045871559632
train,n02098105-soft-coated_wheaten_terrier/n02098105_4120.jpg,52,soft-coated wheaten terrier,500,375,1.3333333333333333
train,n02098105-soft-coated_wheaten_terrier/n02098105_2194.jpg,52,soft-coated wheaten terrier,500,375,1.3333333333333333
train,n02098105-soft-coated_wheaten_terrier/n02098105_3767.jpg,52,soft-coated wheaten terrier,500,375,1.3333333333333333
train,n02098105-soft-coated_wheaten_terrier/n02098105_3245.jpg,52,soft-coated wheaten terrier,500,327,1.529051987767584
train,n02098105-soft-coated_wheaten_terrier/n02098105_408.jpg,52,soft-coated wheaten terrier,500,330,1.5151515151515151
train,n02098105-soft-coated_wheaten_terrier/n02098105_2394.jpg,52,soft-coated wheaten terrier,330,500,0.66
train,n02098105-soft-coated_wheaten_terrier/n02098105_2031.jpg,52,soft-coated wheaten terrier,225,188,1.196808510638298
train,n02098105-soft-coated_wheaten_terrier/n02098105_2074.jpg,52,soft-coated wheaten terrier,230,350,0.6571428571428571
train,n02098105-soft-coated_wheaten_terrier/n02098105_1944.jpg,52,soft-coated wheaten terrier,500,375,1.3333333333333333
train,n02098105-soft-coated_wheaten_terrier/n02098105_719.jpg,52,soft-coated wheaten terrier,500,375,1.3333333333333333
train,n02098105-soft-coated_wheaten_terrier/n02098105_1355.jpg,52,soft-coated wheaten terrier,500,375,1.3333333333333333
train,n02098105-soft-coated_wheaten_terrier/n02098105_637.jpg,52,soft-coated wheaten terrier,500,375,1.3333333333333333
train,n02098105-soft-coated_wheaten_terrier/n02098105_2455.jpg,52,soft-coated wheaten terrier,500,375,1.3333333333333333
train,n02098105-soft-coated_wheaten_terrier/n02098105_1583.jpg,52,soft-coated wheaten terrier,500,332,1.5060240963855422
train,n02098105-soft-coated_wheaten_terrier/n02098105_1664.jpg,52,soft-coated wheaten terrier,500,375,1.3333333333333333
train,n02098105-soft-coated_wheaten_terrier/n02098105_1155.jpg,52,soft-coated wheaten terrier,500,375,1.3333333333333333
train,n02098105-soft-coated_wheaten_terrier/n02098105_2214.jpg,52,soft-coated wheaten terrier,500,375,1.3333333333333333
train,n02098105-soft-coated_wheaten_terrier/n02098105_2945.jpg,52,soft-coated wheaten terrier,500,375,1.3333333333333333
train,n02098105-soft-coated_wheaten_terrier/n02098105_474.jpg,52,soft-coated wheaten terrier,500,375,1.3333333333333333
train,n02098105-soft-coated_wheaten_terrier/n02098105_1213.jpg,52,soft-coated wheaten terrier,500,375,1.3333333333333333
train,n02098105-soft-coated_wheaten_terrier/n02098105_838.jpg,52,soft-coated wheaten terrier,500,330,1.5151515151515151
train,n02098105-soft-coated_wheaten_terrier/n02098105_2477.jpg,52,soft-coated wheaten terrier,500,375,1.3333333333333333
train,n02098105-soft-coated_wheaten_terrier/n02098105_2157.jpg,52,soft-coated wheaten terrier,500,333,1.5015015015015014
train,n02098105-soft-coated_wheaten_terrier/n02098105_2297.jpg,52,soft-coated wheaten terrier,500,375,1.3333333333333333
train,n02098105-soft-coated_wheaten_terrier/n02098105_2490.jpg,52,soft-coated wheaten terrier,500,330,1.5151515151515151
train,n02098105-soft-coated_wheaten_terrier/n02098105_1242.jpg,52,soft-coated wheaten terrier,500,375,1.3333333333333333
train,n02098105-soft-coated_wheaten_terrier/n02098105_344.jpg,52,soft-coated wheaten terrier,500,375,1.3333333333333333
train,n02098105-soft-coated_wheaten_terrier/n02098105_1090.jpg,52,soft-coated wheaten terrier,500,375,1.3333333333333333
train,n02098105-soft-coated_wheaten_terrier/n02098105_1067.jpg,52,soft-coated wheaten terrier,500,333,1.5015015015015014
train,n02098105-soft-coated_wheaten_terrier/n02098105_1837.jpg,52,soft-coated wheaten terrier,500,375,1.3333333333333333
train,n02098105-soft-coated_wheaten_terrier/n02098105_50.jpg,52,soft-coated wheaten terrier,500,375,1.3333333333333333
train,n02098105-soft-coated_wheaten_terrier/n02098105_2138.jpg,52,soft-coated wheaten terrier,500,375,1.3333333333333333
train,n02098105-soft-coated_wheaten_terrier/n02098105_97.jpg,52,soft-coated wheaten terrier,330,500,0.66
train,n02098105-soft-coated_wheaten_terrier/n02098105_2378.jpg,52,soft-coated wheaten terrier,500,375,1.3333333333333333
train,n02098105-soft-coated_wheaten_terrier/n02098105_1789.jpg,52,soft-coated wheaten terrier,500,375,1.3333333333333333
train,n02098105-soft-coated_wheaten_terrier/n02098105_2004.jpg,52,soft-coated wheaten terrier,500,375,1.3333333333333333
train,n02098105-soft-coated_wheaten_terrier/n02098105_2842.jpg,52,soft-coated wheaten terrier,500,375,1.3333333333333333
train,n02098286-West_Highland_white_terrier/n02098286_5621.jpg,53,West Highland white terrier,466,500,0.932
train,n02098286-West_Highland_white_terrier/n02098286_516.jpg,53,West Highland white terrier,500,375,1.3333333333333333
train,n02098286-West_Highland_white_terrier/n02098286_733.jpg,53,West Highland white terrier,500,375,1.3333333333333333
train,n02098286-West_Highland_white_terrier/n02098286_3704.jpg,53,West Highland white terrier,500,375,1.3333333333333333
train,n02098286-West_Highland_white_terrier/n02098286_3701.jpg,53,West Highland white terrier,422,500,0.844
train,n02098286-West_Highland_white_terrier/n02098286_5106.jpg,53,West Highland white terrier,500,375,1.3333333333333333
train,n02098286-West_Highland_white_terrier/n02098286_6254.jpg,53,West Highland white terrier,500,343,1.4577259475218658
train,n02098286-West_Highland_white_terrier/n02098286_758.jpg,53,West Highland white terrier,500,333,1.5015015015015014
train,n02098286-West_Highland_white_terrier/n02098286_526.jpg,53,West Highland white terrier,500,405,1.2345679012345678
train,n02098286-West_Highland_white_terrier/n02098286_4546.jpg,53,West Highland white terrier,254,228,1.1140350877192982
train,n02098286-West_Highland_white_terrier/n02098286_1511.jpg,53,West Highland white terrier,500,333,1.5015015015015014
train,n02098286-West_Highland_white_terrier/n02098286_5357.jpg,53,West Highland white terrier,430,500,0.86
train,n02098286-West_Highland_white_terrier/n02098286_2413.jpg,53,West Highland white terrier,500,375,1.3333333333333333
train,n02098286-West_Highland_white_terrier/n02098286_5080.jpg,53,West Highland white terrier,500,333,1.5015015015015014
train,n02098286-West_Highland_white_terrier/n02098286_1490.jpg,53,West Highland white terrier,375,500,0.75
train,n02098286-West_Highland_white_terrier/n02098286_3954.jpg,53,West Highland white terrier,500,375,1.3333333333333333
train,n02098286-West_Highland_white_terrier/n02098286_6237.jpg,53,West Highland white terrier,500,375,1.3333333333333333
train,n02098286-West_Highland_white_terrier/n02098286_118.jpg,53,West Highland white terrier,375,500,0.75
train,n02098286-West_Highland_white_terrier/n02098286_2502.jpg,53,West Highland white terrier,500,375,1.3333333333333333
train,n02098286-West_Highland_white_terrier/n02098286_5681.jpg,53,West Highland white terrier,500,375,1.3333333333333333
train,n02098286-West_Highland_white_terrier/n02098286_3218.jpg,53,West Highland white terrier,500,333,1.5015015015015014
train,n02098286-West_Highland_white_terrier/n02098286_6041.jpg,53,West Highland white terrier,500,332,1.5060240963855422
train,n02098286-West_Highland_white_terrier/n02098286_437.jpg,53,West Highland white terrier,375,500,0.75
train,n02098286-West_Highland_white_terrier/n02098286_1304.jpg,53,West Highland white terrier,500,375,1.3333333333333333
train,n02098286-West_Highland_white_terrier/n02098286_5036.jpg,53,West Highland white terrier,600,800,0.75
train,n02098286-West_Highland_white_terrier/n02098286_4445.jpg,53,West Highland white terrier,500,331,1.5105740181268883
train,n02098286-West_Highland_white_terrier/n02098286_5057.jpg,53,West Highland white terrier,500,375,1.3333333333333333
train,n02098286-West_Highland_white_terrier/n02098286_3329.jpg,53,West Highland white terrier,500,375,1.3333333333333333
train,n02098286-West_Highland_white_terrier/n02098286_345.jpg,53,West Highland white terrier,500,332,1.5060240963855422
train,n02098286-West_Highland_white_terrier/n02098286_1213.jpg,53,West Highland white terrier,500,375,1.3333333333333333
train,n02098286-West_Highland_white_terrier/n02098286_5814.jpg,53,West Highland white terrier,500,375,1.3333333333333333
train,n02098286-West_Highland_white_terrier/n02098286_6516.jpg,53,West Highland white terrier,375,500,0.75
train,n02098286-West_Highland_white_terrier/n02098286_2904.jpg,53,West Highland white terrier,500,437,1.1441647597254005
train,n02098286-West_Highland_white_terrier/n02098286_5355.jpg,53,West Highland white terrier,500,270,1.8518518518518519
train,n02098286-West_Highland_white_terrier/n02098286_4362.jpg,53,West Highland white terrier,500,393,1.272264631043257
train,n02098286-West_Highland_white_terrier/n02098286_6205.jpg,53,West Highland white terrier,500,331,1.5105740181268883
train,n02098286-West_Highland_white_terrier/n02098286_3021.jpg,53,West Highland white terrier,500,377,1.3262599469496021
train,n02098286-West_Highland_white_terrier/n02098286_3290.jpg,53,West Highland white terrier,500,334,1.4970059880239521
train,n02098286-West_Highland_white_terrier/n02098286_1254.jpg,53,West Highland white terrier,500,499,1.002004008016032
train,n02098286-West_Highland_white_terrier/n02098286_4568.jpg,53,West Highland white terrier,500,375,1.3333333333333333
train,n02098286-West_Highland_white_terrier/n02098286_484.jpg,53,West Highland white terrier,500,327,1.529051987767584
train,n02098286-West_Highland_white_terrier/n02098286_2743.jpg,53,West Highland white terrier,500,313,1.597444089456869
train,n02098286-West_Highland_white_terrier/n02098286_3212.jpg,53,West Highland white terrier,500,375,1.3333333333333333
train,n02098286-West_Highland_white_terrier/n02098286_3263.jpg,53,West Highland white terrier,500,303,1.6501650165016502
train,n02098286-West_Highland_white_terrier/n02098286_4158.jpg,53,West Highland white terrier,500,375,1.3333333333333333
train,n02098286-West_Highland_white_terrier/n02098286_626.jpg,53,West Highland white terrier,375,500,0.75
train,n02098286-West_Highland_white_terrier/n02098286_275.jpg,53,West Highland white terrier,180,140,1.2857142857142858
train,n02098286-West_Highland_white_terrier/n02098286_4708.jpg,53,West Highland white terrier,350,331,1.0574018126888218
train,n02098286-West_Highland_white_terrier/n02098286_3154.jpg,53,West Highland white terrier,500,333,1.5015015015015014
train,n02098286-West_Highland_white_terrier/n02098286_6390.jpg,53,West Highland white terrier,500,333,1.5015015015015014
train,n02098286-West_Highland_white_terrier/n02098286_5902.jpg,53,West Highland white terrier,240,242,0.9917355371900827
train,n02098286-West_Highland_white_terrier/n02098286_3480.jpg,53,West Highland white terrier,500,375,1.3333333333333333
train,n02098286-West_Highland_white_terrier/n02098286_5829.jpg,53,West Highland white terrier,500,375,1.3333333333333333
train,n02098286-West_Highland_white_terrier/n02098286_1260.jpg,53,West Highland white terrier,500,375,1.3333333333333333
train,n02098286-West_Highland_white_terrier/n02098286_1639.jpg,53,West Highland white terrier,500,333,1.5015015015015014
train,n02098286-West_Highland_white_terrier/n02098286_5414.jpg,53,West Highland white terrier,200,197,1.015228426395939
train,n02098286-West_Highland_white_terrier/n02098286_1255.jpg,53,West Highland white terrier,500,334,1.4970059880239521
train,n02098286-West_Highland_white_terrier/n02098286_3151.jpg,53,West Highland white terrier,375,500,0.75
train,n02098286-West_Highland_white_terrier/n02098286_3258.jpg,53,West Highland white terrier,500,375,1.3333333333333333
train,n02098286-West_Highland_white_terrier/n02098286_6148.jpg,53,West Highland white terrier,375,500,0.75
train,n02098286-West_Highland_white_terrier/n02098286_6158.jpg,53,West Highland white terrier,475,500,0.95
train,n02098286-West_Highland_white_terrier/n02098286_1015.jpg,53,West Highland white terrier,344,500,0.688
train,n02098286-West_Highland_white_terrier/n02098286_2699.jpg,53,West Highland white terrier,281,390,0.7205128205128205
train,n02098286-West_Highland_white_terrier/n02098286_302.jpg,53,West Highland white terrier,500,437,1.1441647597254005
train,n02098286-West_Highland_white_terrier/n02098286_4734.jpg,53,West Highland white terrier,500,433,1.1547344110854503
train,n02098286-West_Highland_white_terrier/n02098286_1079.jpg,53,West Highland white terrier,500,333,1.5015015015015014
train,n02098286-West_Highland_white_terrier/n02098286_696.jpg,53,West Highland white terrier,500,333,1.5015015015015014
train,n02098286-West_Highland_white_terrier/n02098286_768.jpg,53,West Highland white terrier,500,375,1.3333333333333333
train,n02098286-West_Highland_white_terrier/n02098286_2359.jpg,53,West Highland white terrier,500,359,1.392757660167131
train,n02098286-West_Highland_white_terrier/n02098286_1632.jpg,53,West Highland white terrier,500,334,1.4970059880239521
train,n02098286-West_Highland_white_terrier/n02098286_5549.jpg,53,West Highland white terrier,332,500,0.664
train,n02098286-West_Highland_white_terrier/n02098286_1261.jpg,53,West Highland white terrier,500,375,1.3333333333333333
train,n02098286-West_Highland_white_terrier/n02098286_1982.jpg,53,West Highland white terrier,333,500,0.666
train,n02098286-West_Highland_white_terrier/n02098286_321.jpg,53,West Highland white terrier,500,375,1.3333333333333333
train,n02098286-West_Highland_white_terrier/n02098286_680.jpg,53,West Highland white terrier,500,334,1.4970059880239521
train,n02098286-West_Highland_white_terrier/n02098286_771.jpg,53,West Highland white terrier,500,333,1.5015015015015014
train,n02098286-West_Highland_white_terrier/n02098286_2139.jpg,53,West Highland white terrier,500,375,1.3333333333333333
train,n02098286-West_Highland_white_terrier/n02098286_5700.jpg,53,West Highland white terrier,500,375,1.3333333333333333
train,n02098286-West_Highland_white_terrier/n02098286_839.jpg,53,West Highland white terrier,500,466,1.0729613733905579
train,n02098286-West_Highland_white_terrier/n02098286_2958.jpg,53,West Highland white terrier,500,375,1.3333333333333333
train,n02098286-West_Highland_white_terrier/n02098286_5672.jpg,53,West Highland white terrier,448,336,1.3333333333333333
train,n02098286-West_Highland_white_terrier/n02098286_6245.jpg,53,West Highland white terrier,500,498,1.0040160642570282
train,n02098286-West_Highland_white_terrier/n02098286_763.jpg,53,West Highland white terrier,500,375,1.3333333333333333
train,n02098286-West_Highland_white_terrier/n02098286_4876.jpg,53,West Highland white terrier,500,375,1.3333333333333333
train,n02098286-West_Highland_white_terrier/n02098286_3573.jpg,53,West Highland white terrier,500,375,1.3333333333333333
train,n02098286-West_Highland_white_terrier/n02098286_751.jpg,53,West Highland white terrier,448,296,1.5135135135135136
train,n02098286-West_Highland_white_terrier/n02098286_4575.jpg,53,West Highland white terrier,500,375,1.3333333333333333
train,n02098286-West_Highland_white_terrier/n02098286_2257.jpg,53,West Highland white terrier,375,500,0.75
train,n02098286-West_Highland_white_terrier/n02098286_4231.jpg,53,West Highland white terrier,500,375,1.3333333333333333
train,n02098286-West_Highland_white_terrier/n02098286_2481.jpg,53,West Highland white terrier,500,365,1.36986301369863
train,n02098286-West_Highland_white_terrier/n02098286_2173.jpg,53,West Highland white terrier,500,375,1.3333333333333333
train,n02098286-West_Highland_white_terrier/n02098286_577.jpg,53,West Highland white terrier,500,334,1.4970059880239521
train,n02098286-West_Highland_white_terrier/n02098286_3432.jpg,53,West Highland white terrier,500,375,1.3333333333333333
train,n02098286-West_Highland_white_terrier/n02098286_278.jpg,53,West Highland white terrier,500,375,1.3333333333333333
train,n02098286-West_Highland_white_terrier/n02098286_1796.jpg,53,West Highland white terrier,500,333,1.5015015015015014
train,n02098286-West_Highland_white_terrier/n02098286_5979.jpg,53,West Highland white terrier,500,458,1.091703056768559
train,n02098286-West_Highland_white_terrier/n02098286_5472.jpg,53,West Highland white terrier,500,333,1.5015015015015014
train,n02098286-West_Highland_white_terrier/n02098286_47.jpg,53,West Highland white terrier,500,375,1.3333333333333333
train,n02098286-West_Highland_white_terrier/n02098286_1637.jpg,53,West Highland white terrier,500,334,1.4970059880239521
train,n02098286-West_Highland_white_terrier/n02098286_1814.jpg,53,West Highland white terrier,500,332,1.5060240963855422
train,n02098413-Lhasa/n02098413_17895.jpg,54,Lhasa,200,200,1.0
train,n02098413-Lhasa/n02098413_2908.jpg,54,Lhasa,500,375,1.3333333333333333
train,n02098413-Lhasa/n02098413_16076.jpg,54,Lhasa,375,500,0.75
train,n02098413-Lhasa/n02098413_4531.jpg,54,Lhasa,500,333,1.5015015015015014
train,n02098413-Lhasa/n02098413_6348.jpg,54,Lhasa,489,500,0.978
train,n02098413-Lhasa/n02098413_3995.jpg,54,Lhasa,500,375,1.3333333333333333
train,n02098413-Lhasa/n02098413_1784.jpg,54,Lhasa,500,375,1.3333333333333333
train,n02098413-Lhasa/n02098413_5806.jpg,54,Lhasa,500,375,1.3333333333333333
train,n02098413-Lhasa/n02098413_5142.jpg,54,Lhasa,400,321,1.2461059190031152
train,n02098413-Lhasa/n02098413_20774.jpg,54,Lhasa,375,500,0.75
train,n02098413-Lhasa/n02098413_1457.jpg,54,Lhasa,500,375,1.3333333333333333
train,n02098413-Lhasa/n02098413_14608.jpg,54,Lhasa,390,390,1.0
train,n02098413-Lhasa/n02098413_7267.jpg,54,Lhasa,500,375,1.3333333333333333
train,n02098413-Lhasa/n02098413_1668.jpg,54,Lhasa,500,332,1.5060240963855422
train,n02098413-Lhasa/n02098413_21040.jpg,54,Lhasa,500,375,1.3333333333333333
train,n02098413-Lhasa/n02098413_18548.jpg,54,Lhasa,500,332,1.5060240963855422
train,n02098413-Lhasa/n02098413_20304.jpg,54,Lhasa,375,500,0.75
train,n02098413-Lhasa/n02098413_10285.jpg,54,Lhasa,500,375,1.3333333333333333
train,n02098413-Lhasa/n02098413_631.jpg,54,Lhasa,373,445,0.8382022471910112
train,n02098413-Lhasa/n02098413_6113.jpg,54,Lhasa,500,374,1.3368983957219251
train,n02098413-Lhasa/n02098413_4033.jpg,54,Lhasa,500,332,1.5060240963855422
train,n02098413-Lhasa/n02098413_20657.jpg,54,Lhasa,333,500,0.666
train,n02098413-Lhasa/n02098413_7598.jpg,54,Lhasa,500,375,1.3333333333333333
train,n02098413-Lhasa/n02098413_8685.jpg,54,Lhasa,500,375,1.3333333333333333
train,n02098413-Lhasa/n02098413_643.jpg,54,Lhasa,500,333,1.5015015015015014
train,n02098413-Lhasa/n02098413_14328.jpg,54,Lhasa,500,433,1.1547344110854503
train,n02098413-Lhasa/n02098413_20830.jpg,54,Lhasa,500,375,1.3333333333333333
train,n02098413-Lhasa/n02098413_18317.jpg,54,Lhasa,400,301,1.3289036544850499
train,n02098413-Lhasa/n02098413_14748.jpg,54,Lhasa,500,375,1.3333333333333333
train,n02098413-Lhasa/n02098413_178.jpg,54,Lhasa,800,534,1.4981273408239701
train,n02098413-Lhasa/n02098413_19649.jpg,54,Lhasa,500,375,1.3333333333333333
train,n02098413-Lhasa/n02098413_4926.jpg,54,Lhasa,500,333,1.5015015015015014
train,n02098413-Lhasa/n02098413_18706.jpg,54,Lhasa,500,375,1.3333333333333333
train,n02098413-Lhasa/n02098413_20034.jpg,54,Lhasa,500,333,1.5015015015015014
train,n02098413-Lhasa/n02098413_2974.jpg,54,Lhasa,400,308,1.2987012987012987
train,n02098413-Lhasa/n02098413_8734.jpg,54,Lhasa,500,332,1.5060240963855422
train,n02098413-Lhasa/n02098413_13083.jpg,54,Lhasa,500,375,1.3333333333333333
train,n02098413-Lhasa/n02098413_3470.jpg,54,Lhasa,500,334,1.4970059880239521
train,n02098413-Lhasa/n02098413_21411.jpg,54,Lhasa,500,332,1.5060240963855422
train,n02098413-Lhasa/n02098413_1718.jpg,54,Lhasa,500,375,1.3333333333333333
train,n02098413-Lhasa/n02098413_14565.jpg,54,Lhasa,500,375,1.3333333333333333
train,n02098413-Lhasa/n02098413_17946.jpg,54,Lhasa,425,500,0.85
train,n02098413-Lhasa/n02098413_2582.jpg,54,Lhasa,500,375,1.3333333333333333
train,n02098413-Lhasa/n02098413_1552.jpg,54,Lhasa,500,333,1.5015015015015014
train,n02098413-Lhasa/n02098413_2402.jpg,54,Lhasa,500,375,1.3333333333333333
train,n02098413-Lhasa/n02098413_7979.jpg,54,Lhasa,500,375,1.3333333333333333
train,n02098413-Lhasa/n02098413_2700.jpg,54,Lhasa,500,332,1.5060240963855422
train,n02098413-Lhasa/n02098413_15855.jpg,54,Lhasa,500,436,1.146788990825688
train,n02098413-Lhasa/n02098413_5658.jpg,54,Lhasa,500,333,1.5015015015015014
train,n02098413-Lhasa/n02098413_13405.jpg,54,Lhasa,500,375,1.3333333333333333
train,n02098413-Lhasa/n02098413_4100.jpg,54,Lhasa,500,335,1.492537313432836
train,n02098413-Lhasa/n02098413_20677.jpg,54,Lhasa,333,500,0.666
train,n02098413-Lhasa/n02098413_1492.jpg,54,Lhasa,360,236,1.5254237288135593
train,n02098413-Lhasa/n02098413_11467.jpg,54,Lhasa,390,390,1.0
train,n02098413-Lhasa/n02098413_5382.jpg,54,Lhasa,500,375,1.3333333333333333
train,n02098413-Lhasa/n02098413_3033.jpg,54,Lhasa,500,375,1.3333333333333333
train,n02098413-Lhasa/n02098413_3899.jpg,54,Lhasa,500,375,1.3333333333333333
train,n02098413-Lhasa/n02098413_161.jpg,54,Lhasa,333,500,0.666
train,n02098413-Lhasa/n02098413_5138.jpg,54,Lhasa,366,500,0.732
train,n02098413-Lhasa/n02098413_9304.jpg,54,Lhasa,500,333,1.5015015015015014
train,n02098413-Lhasa/n02098413_2441.jpg,54,Lhasa,500,375,1.3333333333333333
train,n02098413-Lhasa/n02098413_7163.jpg,54,Lhasa,500,375,1.3333333333333333
train,n02098413-Lhasa/n02098413_10966.jpg,54,Lhasa,500,333,1.5015015015015014
train,n02098413-Lhasa/n02098413_16009.jpg,54,Lhasa,350,364,0.9615384615384616
train,n02098413-Lhasa/n02098413_3152.jpg,54,Lhasa,500,332,1.5060240963855422
train,n02098413-Lhasa/n02098413_1522.jpg,54,Lhasa,300,340,0.8823529411764706
train,n02098413-Lhasa/n02098413_932.jpg,54,Lhasa,500,375,1.3333333333333333
train,n02098413-Lhasa/n02098413_5802.jpg,54,Lhasa,500,333,1.5015015015015014
train,n02098413-Lhasa/n02098413_1279.jpg,54,Lhasa,500,375,1.3333333333333333
train,n02098413-Lhasa/n02098413_3007.jpg,54,Lhasa,500,375,1.3333333333333333
train,n02098413-Lhasa/n02098413_244.jpg,54,Lhasa,500,333,1.5015015015015014
train,n02098413-Lhasa/n02098413_10144.jpg,54,Lhasa,500,375,1.3333333333333333
train,n02098413-Lhasa/n02098413_5360.jpg,54,Lhasa,375,500,0.75
train,n02098413-Lhasa/n02098413_6354.jpg,54,Lhasa,333,500,0.666
train,n02098413-Lhasa/n02098413_7286.jpg,54,Lhasa,500,375,1.3333333333333333
train,n02098413-Lhasa/n02098413_5201.jpg,54,Lhasa,500,375,1.3333333333333333
train,n02098413-Lhasa/n02098413_20398.jpg,54,Lhasa,500,332,1.5060240963855422
train,n02098413-Lhasa/n02098413_4238.jpg,54,Lhasa,500,333,1.5015015015015014
train,n02098413-Lhasa/n02098413_9008.jpg,54,Lhasa,500,333,1.5015015015015014
train,n02098413-Lhasa/n02098413_1693.jpg,54,Lhasa,500,333,1.5015015015015014
train,n02098413-Lhasa/n02098413_12117.jpg,54,Lhasa,285,380,0.75
train,n02098413-Lhasa/n02098413_1268.jpg,54,Lhasa,500,333,1.5015015015015014
train,n02098413-Lhasa/n02098413_1396.jpg,54,Lhasa,500,333,1.5015015015015014
train,n02098413-Lhasa/n02098413_5474.jpg,54,Lhasa,396,400,0.99
train,n02098413-Lhasa/n02098413_8468.jpg,54,Lhasa,500,333,1.5015015015015014
train,n02098413-Lhasa/n02098413_6162.jpg,54,Lhasa,500,375,1.3333333333333333
train,n02098413-Lhasa/n02098413_2047.jpg,54,Lhasa,500,375,1.3333333333333333
train,n02098413-Lhasa/n02098413_12198.jpg,54,Lhasa,500,375,1.3333333333333333
train,n02098413-Lhasa/n02098413_2308.jpg,54,Lhasa,500,375,1.3333333333333333
train,n02098413-Lhasa/n02098413_2607.jpg,54,Lhasa,500,375,1.3333333333333333
train,n02098413-Lhasa/n02098413_1473.jpg,54,Lhasa,500,375,1.3333333333333333
train,n02098413-Lhasa/n02098413_18307.jpg,54,Lhasa,500,375,1.3333333333333333
train,n02098413-Lhasa/n02098413_4651.jpg,54,Lhasa,500,375,1.3333333333333333
train,n02098413-Lhasa/n02098413_8379.jpg,54,Lhasa,500,333,1.5015015015015014
train,n02098413-Lhasa/n02098413_17364.jpg,54,Lhasa,333,500,0.666
train,n02098413-Lhasa/n02098413_7389.jpg,54,Lhasa,500,375,1.3333333333333333
train,n02098413-Lhasa/n02098413_7358.jpg,54,Lhasa,500,375,1.3333333333333333
train,n02098413-Lhasa/n02098413_16322.jpg,54,Lhasa,500,333,1.5015015015015014
train,n02098413-Lhasa/n02098413_18647.jpg,54,Lhasa,500,375,1.3333333333333333
train,n02098413-Lhasa/n02098413_1655.jpg,54,Lhasa,375,281,1.3345195729537367
train,n02099267-flat-coated_retriever/n02099267_5352.jpg,55,flat-coated retriever,500,357,1.4005602240896358
